case,phi,agent_Y,reference_Y,abs_diff_Y,agent_w,reference_w,abs_diff_w,agent_R,reference_R,abs_diff_R,agent_wage_bill,reference_wage_bill,abs_diff_wage_bill,agent_capital_income,reference_capital_income,abs_diff_capital_income
right,0.148,1.2216604234362316,1.2216604234362316,0.0,-4.8866416164553215,1.2216604041138304,6.108302020569152,-7.728960582708524e-09,1.932240145677131e-09,9.661200728385655e-09,-4.8866416164553215,1.2216604041138304,6.108302020569152,-7.728960582708524e-08,1.932240145677131e-08,9.661200728385655e-08
right,0.15,1.2252545981097955,1.2252545981097955,0.0,-4.901018308561195,1.2252545771402987,6.126272885701494,-8.387798552814616e-09,2.096949638203654e-09,1.048474819101827e-08,-4.901018308561195,1.2252545771402987,6.126272885701494,-8.387798552814616e-08,2.096949638203654e-08,1.0484748191018269e-07
right,0.152,1.2288678512335718,1.2288678512335718,0.0,-4.915471313984047,1.2288678284960117,6.144339142480058,-9.095023894934548e-09,2.273755973733637e-09,1.1368779868668185e-08,-4.915471313984047,1.2288678284960117,6.144339142480058,-9.095023894934548e-08,2.273755973733637e-08,1.1368779868668186e-07
right,0.154,1.23250032943298,1.23250032943298,0.0,-4.930001219195038,1.2325003047987595,6.1625015239937975,-9.853688197247416e-09,2.463422049311854e-09,1.231711024655927e-08,-4.930001219195038,1.2325003047987595,6.1625015239937975,-9.853688197247416e-08,2.463422049311854e-08,1.231711024655927e-07
right,0.156,1.2361521808104692,1.2361521808104692,0.0,-4.944608616571781,1.2361521541429452,6.180760770714726,-1.0667009453495218e-08,2.6667523633738045e-09,1.3333761816869022e-08,-4.944608616571781,1.2361521541429452,6.180760770714726,-1.0667009453495218e-07,2.6667523633738045e-08,1.3333761816869023e-07
right,0.158,1.2398235549639396,1.2398235549639396,0.0,-4.959294104471958,1.2398235261179895,6.199117630589948,-1.1538380102902e-08,2.8845950257255e-09,1.44229751286275e-08,-4.959294104471958,1.2398235261179895,6.199117630589948,-1.1538380102902e-07,2.8845950257255e-08,1.44229751286275e-07
right,0.16,1.2435146030054358,1.2435146030054358,0.0,-4.974058287307989,1.2435145718269973,6.217572859134987,-1.2471375429264319e-08,3.1178438573160796e-09,1.5589219286580398e-08,-4.974058287307989,1.2435145718269973,6.217572859134987,-1.2471375429264318e-07,3.1178438573160795e-08,1.5589219286580398e-07
right,0.162,1.2472254775801217,1.2472254775801217,0.0,-4.988901775622863,1.2472254439057158,6.236127219528579,-1.346976233473695e-08,3.3674405836842374e-09,1.6837202918421187e-08,-4.988901775622863,1.2472254439057158,6.236127219528579,-1.346976233473695e-07,3.3674405836842374e-08,1.6837202918421187e-07
right,0.164,1.250956332885537,1.250956332885537,0.0,-5.003825186167065,1.2509562965417662,6.254781482708831,-1.4537508504506599e-08,3.6343771261266497e-09,1.817188563063325e-08,-5.003825186167065,1.2509562965417662,6.254781482708831,-1.45375085045066e-07,3.63437712612665e-08,1.817188563063325e-07
right,0.166,1.254707324691143,1.254707324691143,0.0,-5.018829141976653,1.2547072854941632,6.273536427470816,-1.5678791979244904e-08,3.919697994811226e-09,1.959848997405613e-08,-5.018829141976653,1.2547072854941632,6.273536427470816,-1.5678791979244904e-07,3.919697994811226e-08,1.959848997405613e-07
right,0.168,1.2584786103581624,1.2584786103581624,0.0,-5.03391427245254,1.258478568113135,6.292392840565675,-1.6898011152961108e-08,4.224502788240277e-09,2.1122513941201385e-08,-5.03391427245254,1.258478568113135,6.292392840565675,-1.6898011152961108e-07,4.224502788240277e-08,2.1122513941201386e-07
right,0.17,1.2622703488597162,1.2622703488597162,0.0,-5.049081213440911,1.2622703033602278,6.311351516801139,-1.8199795214635404e-08,4.549948803658851e-09,2.2749744018294257e-08,-5.049081213440911,1.2622703033602278,6.311351516801139,-1.8199795214635406e-07,4.5499488036588514e-08,2.2749744018294257e-07
right,0.17200000000000001,1.2660827008012674,1.2660827008012674,0.0,-5.064330607314919,1.2660826518287298,6.330413259143649,-1.958901505280888e-08,4.89725376320222e-09,2.44862688160111e-08,-5.064330607314919,1.2660826518287298,6.330413259143649,-1.958901505280888e-07,4.89725376320222e-08,2.4486268816011103e-07
right,0.17400000000000002,1.26991582844137,1.26991582844137,0.0,-5.079663103057534,1.2699157757643835,6.349578878821918,-2.107079464313462e-08,5.267698660783655e-09,2.6338493303918276e-08,-5.079663103057534,1.2699157757643835,6.349578878821918,-2.107079464313462e-07,5.267698660783655e-08,2.6338493303918276e-07
right,0.176,1.2737698957127368,1.2737698957127368,0.0,-5.095079356345719,1.2737698390864298,6.36884919543215,-2.265052293976129e-08,5.662630734940322e-09,2.8313153674701612e-08,-5.095079356345719,1.2737698390864298,6.36884919543215,-2.265052293976129e-07,5.6626307349403224e-08,2.831315367470161e-07
right,0.178,1.2776450682436242,1.2776450682436242,0.0,-5.110580029635833,1.2776450074089583,6.3882250370447915,-2.4333866292323714e-08,6.083466573080929e-09,3.041733286540464e-08,-5.110580029635833,1.2776450074089583,6.3882250370447915,-2.4333866292323714e-07,6.083466573080928e-08,3.0417332865404645e-07
right,0.18,1.2815415133795451,1.2815415133795451,0.0,-5.126165792250366,1.2815414480625915,6.407707240312957,-2.6126781411259268e-08,6.531695352814817e-09,3.2658476764074084e-08,-5.126165792250366,1.2815414480625915,6.407707240312957,-2.6126781411259267e-07,6.531695352814817e-08,3.265847676407408e-07
right,0.182,1.2854594002053115,1.2854594002053115,0.0,-5.1418373204659575,1.2854593301164894,6.427296650582447,-2.803552890515469e-08,7.008882226288672e-09,3.504441113144336e-08,-5.1418373204659575,1.2854593301164894,6.427296650582447,-2.803552890515469e-07,7.008882226288672e-08,3.504441113144336e-07
right,0.184,1.289398899567416,1.289398899567416,0.0,-5.1575952976027875,1.2893988244006969,6.446994122003485,-3.006668741485696e-08,7.51667185371424e-09,3.75833592685712e-08,-5.1575952976027875,1.2893988244006969,6.446994122003485,-3.006668741485696e-07,7.51667185371424e-08,3.7583359268571203e-07
right,0.186,1.2933601840967575,1.2933601840967575,0.0,-5.173440414115346,1.2933601035288365,6.466800517644183,-3.2227168370156953e-08,8.056792092539238e-09,4.0283960462696193e-08,-5.173440414115346,1.2933601035288365,6.466800517644183,-3.2227168370156955e-07,8.056792092539239e-08,4.0283960462696195e-07
right,0.188,1.2973434282317138,1.2973434282317138,0.0,-5.189373367684542,1.2973433419211355,6.486716709605678,-3.452423139597655e-08,8.631057848994138e-09,4.3155289244970684e-08,-5.189373367684542,1.2973433419211355,6.486716709605678,-3.452423139597655e-07,8.631057848994137e-08,4.3155289244970687e-07
right,0.19,1.3013488082415732,1.3013488082415732,0.0,-5.205394863311288,1.301348715827822,6.50674357913911,-3.6965500396163485e-08,9.241375099040871e-09,4.6206875495204354e-08,-5.205394863311288,1.301348715827822,6.50674357913911,-3.6965500396163483e-07,9.241375099040871e-08,4.6206875495204353e-07
right,0.192,1.3053765022503268,1.3053765022503268,0.0,-5.221505613411505,1.3053764033528763,6.5268820167643815,-3.9558980344221515e-08,9.889745086055379e-09,4.944872543027689e-08,-5.221505613411505,1.3053764033528763,6.5268820167643815,-3.9558980344221513e-07,9.889745086055378e-08,4.944872543027689e-07
right,0.194,1.3094266902608291,1.3094266902608291,0.0,-5.2377063379125675,1.3094265844781419,6.547132922390709,-4.231307481158316e-08,1.057826870289579e-08,5.289134351447895e-08,-5.2377063379125675,1.3094265844781419,6.547132922390709,-4.231307481158316e-07,1.057826870289579e-07,5.289134351447895e-07
right,0.196,1.3134995541793364,1.3134995541793364,0.0,-5.2539977643513005,1.3134994410878251,6.567497205439126,-4.523660426536888e-08,1.130915106634222e-08,5.65457553317111e-08,-5.2539977643513005,1.3134994410878251,6.567497205439126,-4.523660426536888e-07,1.130915106634222e-07,5.65457553317111e-07
right,0.198,1.3175952778404245,1.3175952778404245,0.0,-5.270380627973447,1.3175951569933617,6.587975784966808,-4.833882516897105e-08,1.2084706292242762e-08,6.042353146121381e-08,-5.270380627973447,1.3175951569933617,6.587975784966808,-4.833882516897105e-07,1.2084706292242762e-07,6.042353146121381e-07
right,0.2,1.321714047032297,1.321714047032297,0.0,-5.286855671834691,1.3217139179586728,6.608569589793364,-5.162944992026066e-08,1.2907362480065165e-08,6.453681240032582e-08,-5.286855671834691,1.3217139179586728,6.608569589793364,-5.162944992026066e-07,1.2907362480065164e-07,6.453681240032582e-07
right,0.202,1.3258560495224903,1.3258560495224903,0.0,-5.303423646903283,1.3258559117258208,6.629279558629104,-5.511866766373772e-08,1.377966691593443e-08,6.889833457967215e-08,-5.303423646903283,1.3258559117258208,6.629279558629104,-5.511866766373772e-07,1.377966691593443e-07,6.889833457967215e-07
right,0.20400000000000001,1.3300214750839816,1.3300214750839816,0.0,-5.3200853121642675,1.3300213280410669,6.650106640205334,-5.881716601453781e-08,1.4704291503634452e-08,7.352145751817226e-08,-5.3200853121642675,1.3300213280410669,6.650106640205334,-5.881716601453781e-07,1.4704291503634453e-07,7.352145751817227e-07
right,0.20600000000000002,1.3342105155217066,1.3342105155217066,0.0,-5.33684143472529,1.3342103586813225,6.671051793406613,-6.273615373387043e-08,1.5684038433467607e-08,7.842019216733803e-08,-5.33684143472529,1.3342103586813225,6.671051793406613,-6.273615373387043e-07,1.5684038433467607e-07,7.842019216733803e-07
right,0.20800000000000002,1.3384233646994965,1.3384233646994965,0.0,-5.35369278992414,1.338423197481035,6.692115987405175,-6.688738439720423e-08,1.6721846099301057e-08,8.360923049650528e-08,-5.35369278992414,1.338423197481035,6.692115987405175,-6.688738439720422e-07,1.6721846099301056e-07,8.360923049650528e-07
right,0.21,1.3426602185674423,1.3426602185674423,0.0,-5.370640161437958,1.3426600403594895,6.7133002017974475,-7.128318109832904e-08,1.782079527458226e-08,8.910397637291129e-08,-5.370640161437958,1.3426600403594895,6.7133002017974475,-7.128318109832903e-07,1.7820795274582258e-07,8.910397637291129e-07
right,0.212,1.346921275189689,1.346921275189689,0.0,-5.3876843413941335,1.3469210853485334,6.734605426742667,-7.593646223432274e-08,1.8984115558580685e-08,9.492057779290342e-08,-5.3876843413941335,1.3469210853485334,6.734605426742667,-7.593646223432274e-07,1.8984115558580684e-07,9.492057779290343e-07
right,0.214,1.3512067347726757,1.3512067347726757,0.0,-5.404826130483019,1.3512065326207547,6.756032663103774,-8.086076841843717e-08,2.021519210460929e-08,1.0107596052304646e-07,-5.404826130483019,1.3512065326207547,6.756032663103774,-8.086076841843717e-07,2.021519210460929e-07,1.0107596052304646e-06
right,0.216,1.3555167996938229,1.3555167996938229,0.0,-5.422066338072384,1.355516584518096,6.77758292259048,-8.607029056998812e-08,2.151757264249703e-08,1.0758786321248515e-07,-5.422066338072384,1.355516584518096,6.77758292259048,-8.607029056998812e-07,2.151757264249703e-07,1.0758786321248515e-06
right,0.218,1.3598516745306797,1.3598516745306797,0.0,-5.439405782323728,1.359851445580932,6.79925722790466,-9.157989923250458e-08,2.2894974808126146e-08,1.1447487404063073e-07,-5.439405782323728,1.359851445580932,6.79925722790466,-9.157989923250459e-07,2.2894974808126146e-07,1.1447487404063073e-06
right,0.22,1.3642115660905356,1.3642115660905356,0.0,-5.4568452903103895,1.3642113225775974,6.821056612887987,-9.740517517365583e-08,2.4351293793413957e-08,1.217564689670698e-07,-5.4568452903103895,1.3642113225775974,6.821056612887987,-9.740517517365584e-07,2.435129379341396e-07,1.217564689670698e-06
right,0.222,1.3685966834405114,1.3685966834405114,0.0,-5.474385698137634,1.3685964245344084,6.842982122672042,-1.0356244132284764e-07,2.589061033071191e-08,1.2945305165355955e-07,-5.474385698137634,1.3685964245344084,6.842982122672042,-1.0356244132284764e-06,2.589061033071191e-07,1.2945305165355955e-06
right,0.224,1.3730072379381293,1.3730072379381293,0.0,-5.492027851064554,1.3730069627661385,6.865034813830693,-1.1006879610484983e-07,2.7517199026212458e-08,1.375859951310623e-07,-5.492027851064554,1.3730069627661385,6.865034813830693,-1.1006879610484983e-06,2.751719902621246e-07,1.375859951310623e-06
right,0.226,1.3774434432623814,1.3774434432623814,0.0,-5.5097726036280426,1.3774431509070106,6.887215754535053,-1.169421482304144e-07,2.92355370576036e-08,1.46177685288018e-07,-5.5097726036280426,1.3774431509070106,6.887215754535053,-1.169421482304144e-06,2.92355370576036e-07,1.4617768528801801e-06
right,0.228,1.3819055154452973,1.3819055154452973,0.0,-5.52762081976866,1.381905204942165,6.909526024710825,-1.2420125300754307e-07,3.105031325188577e-08,1.5525156625942883e-07,-5.52762081976866,1.381905204942165,6.909526024710825,-1.2420125300754307e-06,3.1050313251885767e-07,1.5525156625942883e-06
right,0.23,1.386393672904025,1.386393672904025,0.0,-5.545573372958599,1.3863933432396498,6.931966716198249,-1.3186575023990166e-07,3.2966437559975416e-08,1.6483218779987708e-07,-5.545573372958599,1.3863933432396498,6.931966716198249,-1.3186575023990166e-06,3.2966437559975416e-07,1.6483218779987709e-06
right,0.232,1.3909081364734333,1.3909081364734333,0.0,-5.563631146331694,1.3909077865829236,6.954538932914618,-1.399562037818351e-07,3.498905094545878e-08,1.7494525472729389e-07,-5.563631146331694,1.3909077865829236,6.954538932914618,-1.399562037818351e-06,3.4989050945458777e-07,1.7494525472729389e-06
right,0.234,1.3954491294392468,1.3954491294392468,0.0,-5.581795032815559,1.3954487582038897,6.977243791019449,-1.484941428225366e-07,3.712353570563415e-08,1.8561767852817074e-07,-5.581795032815559,1.3954487582038897,6.977243791019449,-1.484941428225366e-06,3.712353570563415e-07,1.8561767852817074e-06
right,0.23600000000000002,1.4000168775717203,1.4000168775717203,0.0,-5.600065935265832,1.400016483816458,7.00008241908229,-1.575021049751606e-07,3.937552624379015e-08,1.9687763121895075e-07,-5.600065935265832,1.400016483816458,7.00008241908229,-1.575021049751606e-06,3.937552624379015e-07,1.9687763121895077e-06
right,0.23800000000000002,1.4046116091598664,1.4046116091598664,0.0,-5.618444766602653,1.4046111916506632,7.023055958253316,-1.6700368125006156e-07,4.175092031251539e-08,2.0875460156257694e-07,-5.618444766602653,1.4046111916506632,7.023055958253316,-1.6700368125006156e-06,4.175092031251539e-07,2.0875460156257694e-06
right,0.24,1.409233555046246,1.409233555046246,0.0,-5.636932449949356,1.409233112487339,7.046165562436695,-1.77023562994881e-07,4.425589074872025e-08,2.2127945374360123e-07,-5.636932449949356,1.409233112487339,7.046165562436695,-1.7702356299488099e-06,4.4255890748720246e-07,2.212794537436012e-06
right,0.242,1.41388294866233,1.41388294866233,0.0,-5.655529918773411,1.4138824796933527,7.069412398466763,-1.8758759088791395e-07,4.689689772197849e-08,2.3448448860989244e-07,-5.655529918773411,1.4138824796933527,7.069412398466763,-1.8758759088791395e-06,4.6896897721978487e-07,2.3448448860989245e-06
right,0.244,1.4185600260644484,1.4185600260644484,0.0,-5.6742381170297325,1.4185595292574331,7.092797646287165,-1.98722806075068e-07,4.9680701518767e-08,2.48403507593835e-07,-5.6742381170297325,1.4185595292574331,7.092797646287165,-1.98722806075068e-06,4.9680701518767e-07,2.48403507593835e-06
right,0.246,1.4232650259703299,1.4232650259703299,0.0,-5.6930579993062835,1.4232644998265709,7.116322499132854,-2.1045750354478114e-07,5.2614375886195285e-08,2.630718794309764e-07,-5.6930579993062835,1.4232644998265709,7.116322499132854,-2.1045750354478114e-06,5.261437588619528e-07,2.6307187943097645e-06
right,0.248,1.4279981897962526,1.4279981897962526,0.0,-5.711990530972131,1.4279976327430328,7.139988163715164,-2.228212878395192e-07,5.57053219598798e-08,2.78526609799399e-07,-5.711990530972131,1.4279976327430328,7.139988163715164,-2.228212878395192e-06,5.57053219598798e-07,2.78526609799399e-06
right,0.25,1.432759761694811,1.432759761694811,0.0,-5.73103668832793,1.4327591720819826,7.163795860409913,-2.3584513120691072e-07,5.896128280172768e-08,2.948064140086384e-07,-5.73103668832793,1.4327591720819826,7.163795860409913,-2.3584513120691072e-06,5.896128280172768e-07,2.948064140086384e-06
right,0.252,1.4375499885933134,1.4375499885933134,0.0,-5.750197458758909,1.4375493646897273,7.187746823448636,-2.4956143429823414e-07,6.239035857455853e-08,3.119517928727927e-07,-5.750197458758909,1.4375493646897273,7.187746823448636,-2.4956143429823414e-06,6.239035857455853e-07,3.1195179287279267e-06
right,0.254,1.4423691202328228,1.4423691202328228,0.0,-5.769473840890395,1.4423684602225988,7.211842301112994,-2.640040895268359e-07,6.600102238170898e-08,3.300051119085449e-07,-5.769473840890395,1.4423684602225988,7.211842301112994,-2.640040895268359e-06,6.600102238170898e-07,3.300051119085449e-06
right,0.256,1.4472174092078518,1.4472174092078518,0.0,-5.788866844745936,1.447216711186484,7.23608355593242,-2.7920854720415706e-07,6.980213680103927e-08,3.490106840051963e-07,-5.788866844745936,1.447216711186484,7.23608355593242,-2.7920854720415704e-06,6.980213680103926e-07,3.490106840051963e-06
right,0.258,1.4520951110067255,1.4520951110067255,0.0,-5.808377491908057,1.4520943729770142,7.260471864885071,-2.9521188457637735e-07,7.380297114409434e-08,3.690148557204717e-07,-5.808377491908057,1.4520943729770142,7.260471864885071,-2.9521188457637736e-06,7.380297114409434e-07,3.690148557204717e-06
right,0.26,1.4570024840526268,1.4570024840526268,0.0,-5.8280068156817295,1.4570017039204324,7.285008519602162,-3.1205287789027054e-07,7.801321947256763e-08,3.900660973628382e-07,-5.8280068156817295,1.4570017039204324,7.285008519602162,-3.1205287789027055e-06,7.801321947256764e-07,3.900660973628382e-06
right,0.262,1.461939789745333,1.461939789745333,0.0,-5.847755861260556,1.461938965315139,7.3096948265756945,-3.297720776227095e-07,8.244301940567737e-08,4.1221509702838685e-07,-5.847755861260556,1.461938965315139,7.3096948265756945,-3.297720776227095e-06,8.244301940567737e-07,4.122150970283869e-06
right,0.264,1.466907292503664,1.466907292503664,0.0,-5.867625685895786,1.4669064214739465,7.334532107369732,-3.4841188701438357e-07,8.710297175359589e-08,4.355148587679795e-07,-5.867625685895786,1.4669064214739465,7.334532107369732,-3.484118870143836e-06,8.71029717535959e-07,4.355148587679795e-06
right,0.266,1.471905259808648,1.471905259808648,0.0,-5.88761735906815,1.4719043397670375,7.359521698835188,-3.6801664405469375e-07,9.200416101367344e-08,4.6002080506836717e-07,-5.88761735906815,1.4719043397670375,7.359521698835188,-3.6801664405469374e-06,9.200416101367343e-07,4.600208050683671e-06
right,0.268,1.4769339622474273,1.4769339622474273,0.0,-5.907731962662639,1.4769329906656596,7.384664953328298,-3.88632707071511e-07,9.715817676787775e-08,4.857908838393887e-07,-5.907731962662639,1.4769329906656596,7.384664953328298,-3.88632707071511e-06,9.715817676787774e-07,4.857908838393887e-06
right,0.27,1.481993673557912,1.481993673557912,0.0,-5.927970591146209,1.4819926477865522,7.409963238932761,-4.1030854408650423e-07,1.0257713602162606e-07,5.128856801081302e-07,-5.927970591146209,1.4819926477865522,7.409963238932761,-4.103085440865042e-06,1.0257713602162605e-06,5.128856801081302e-06
right,0.272,1.4870846706741996,1.4870846706741996,0.0,-5.948334351748536,1.487083587937134,7.43541793968567,-4.3309482610411126e-07,1.0827370652602782e-07,5.41368532630139e-07,-5.948334351748536,1.487083587937134,7.43541793968567,-4.330948261041112e-06,1.082737065260278e-06,5.41368532630139e-06
right,0.274,1.4922072337727772,1.4922072337727772,0.0,-5.968824364645863,1.4922060911614659,7.461030455807329,-4.570445245099381e-07,1.1426113112748453e-07,5.713056556374226e-07,-5.968824364645863,1.4922060911614659,7.461030455807329,-4.570445245099381e-06,1.1426113112748452e-06,5.713056556374226e-06
right,0.276,1.4973616463195172,1.4973616463195172,0.0,-5.9894417631479415,1.4973604407869854,7.486802203934927,-4.822130127624427e-07,1.2055325319061068e-07,6.027662659530534e-07,-5.9894417631479415,1.4973604407869854,7.486802203934927,-4.822130127624427e-06,1.2055325319061068e-06,6.027662659530534e-06
right,0.278,1.502548195117487,1.502548195117487,0.0,-6.0101876938882235,1.5025469234720559,7.512734617360279,-5.086581725702328e-07,1.271645431425582e-07,6.358227157127911e-07,-6.0101876938882235,1.5025469234720559,7.512734617360279,-5.086581725702329e-06,1.2716454314255822e-06,6.358227157127911e-06
right,0.28,1.5077671703555875,1.5077671703555875,0.0,-6.031063317017302,1.5077658292543255,7.5388291462716275,-5.364405047561658e-07,1.3411012618904146e-07,6.705506309452073e-07,-6.031063317017302,1.5077658292543255,7.5388291462716275,-5.364405047561658e-06,1.3411012618904146e-06,6.705506309452073e-06
right,0.28200000000000003,1.5130188656580357,1.5130188656580357,0.0,-6.052069806399694,1.5130174515999235,7.565087257999617,-5.656232450187334e-07,1.4140581125468334e-07,7.070290562734167e-07,-6.052069806399694,1.5130174515999235,7.565087257999617,-5.656232450187334e-06,1.4140581125468335e-06,7.070290562734168e-06
right,0.28400000000000003,1.5183035781347094,1.5183035781347094,0.0,-6.07320834981399,1.5183020874534976,7.5915104372674875,-5.962724848109434e-07,1.4906812120273584e-07,7.453406060136792e-07,-6.07320834981399,1.5183020874534976,7.5915104372674875,-5.962724848109433e-06,1.4906812120273583e-06,7.453406060136792e-06
right,0.28600000000000003,1.5236216084323735,1.5236216084323735,0.0,-6.094480149156518,1.5236200372891295,7.6181001864456475,-6.284572975671279e-07,1.5711432439178198e-07,7.855716219589099e-07,-6.094480149156518,1.5236200372891295,7.6181001864456475,-6.284572975671279e-06,1.5711432439178198e-06,7.8557162195891e-06
right,0.28800000000000003,1.5289732607868014,1.5289732607868014,0.0,-6.115886420648501,1.5289716051621252,7.644858025810626,-6.622498705187812e-07,1.655624676296953e-07,8.278123381484764e-07,-6.115886420648501,1.5289716051621252,7.644858025810626,-6.622498705187811e-06,1.6556246762969528e-06,8.278123381484765e-06
right,0.29,1.5343588430758137,1.5343588430758137,0.0,-6.13742839504683,1.5343570987617074,7.671785493808537,-6.977256423517543e-07,1.7443141058793858e-07,8.721570529396929e-07,-6.13742839504683,1.5343570987617074,7.671785493808537,-6.977256423517543e-06,1.7443141058793858e-06,8.72157052939693e-06
right,0.292,1.5397786668732514,1.5397786668732514,0.0,-6.159107317858536,1.539776829464634,7.698884147323169,-7.349634469688854e-07,1.8374086174222136e-07,9.187043087111068e-07,-6.159107317858536,1.539776829464634,7.698884147323169,-7.349634469688854e-06,1.8374086174222135e-06,9.187043087111067e-06
right,0.294,1.545233047503901,1.545233047503901,0.0,-6.180924449558965,1.5452311123897413,7.726155561948707,-7.740456636344349e-07,1.9351141590860874e-07,9.675570795430437e-07,-6.180924449558965,1.5452311123897413,7.726155561948707,-7.74045663634435e-06,1.9351141590860875e-06,9.675570795430437e-06
right,0.296,1.550722304099395,1.550722304099395,0.0,-6.202881065813841,1.5507202664534603,7.753601332267301,-8.15058373789662e-07,2.037645934474155e-07,1.0188229672370776e-06,-6.202881065813841,1.5507202664534603,7.753601332267301,-8.150583737896621e-06,2.0376459344741552e-06,1.0188229672370777e-05
right,0.298,1.556246759655104,1.556246759655104,0.0,-6.224978457705168,1.556244614426292,7.781223072131461,-8.580915248423622e-07,2.1452288121059056e-07,1.0726144060529528e-06,-6.224978457705168,1.556244614426292,7.781223072131461,-8.580915248423622e-06,2.1452288121059055e-06,1.0726144060529528e-05
right,0.3,1.5618067410880423,1.5618067410880423,0.0,-6.247217931961155,1.5618044829902888,7.8090224149514444,-9.032391012474332e-07,2.258097753118583e-07,1.1290488765592916e-06,-6.247217931961155,1.5618044829902888,7.8090224149514444,-9.032391012474333e-06,2.258097753118583e-06,1.1290488765592915e-05
right,0.302,1.5674025792958095,1.5674025792958095,0.0,-6.269600811190206,1.5674002027975515,7.8370010139877575,-9.505993032104097e-07,2.3764982580260243e-07,1.1882491290130123e-06,-6.269600811190206,1.5674002027975515,7.8370010139877575,-9.505993032104098e-06,2.3764982580260245e-06,1.1882491290130122e-05
right,0.304,1.5730346092165857,1.5730346092165857,0.0,-6.292128434119007,1.5730321085297518,7.865160542648759,-1.0002747333615218e-06,2.5006868334038046e-07,1.2503434167019024e-06,-6.292128434119007,1.5730321085297518,7.865160542648759,-1.0002747333615219e-05,2.5006868334038048e-06,1.2503434167019023e-05
right,0.306,1.5787031698902072,1.5787031698902072,0.0,-6.3148021558349114,1.5787005389587279,7.893502694793639,-1.0523725917642495e-06,2.630931479410624e-07,1.315465739705312e-06,-6.3148021558349114,1.5787005389587279,7.893502694793639,-1.0523725917642495e-05,2.630931479410624e-06,1.3154657397053118e-05
right,0.308,1.5844086045203405,1.5844086045203405,0.0,-6.337623348032567,1.5844058370081417,7.922029185040708,-1.107004879639491e-06,2.7675121990987275e-07,1.3837560995493638e-06,-6.337623348032567,1.5844058370081417,7.922029185040708,-1.107004879639491e-05,2.7675121990987277e-06,1.3837560995493638e-05
right,0.31,1.5901512605377806,1.5901512605377806,0.0,-6.360593399265001,1.5901483498162503,7.950741749081251,-1.1642886122045438e-06,2.9107215305113596e-07,1.4553607652556798e-06,-6.360593399265001,1.5901483498162503,7.950741749081251,-1.1642886122045438e-05,2.9107215305113596e-06,1.4553607652556798e-05
right,0.312,1.5959314896648962,1.5959314896648962,0.0,-6.383713715199173,1.5959284287997932,7.979642143998966,-1.2243460410449858e-06,3.0608651026124646e-07,1.5304325513062323e-06,-6.383713715199173,1.5959284287997932,7.979642143998966,-1.2243460410449858e-05,3.0608651026124646e-06,1.5304325513062324e-05
right,0.314,1.6017496479812465,1.6017496479812465,0.0,-6.406985718876124,1.601746429719031,8.008732148595154,-1.287304886457422e-06,3.218262216143555e-07,1.6091311080717775e-06,-6.406985718876124,1.601746429719031,8.008732148595154,-1.287304886457422e-05,3.218262216143555e-06,1.6091311080717774e-05
right,0.316,1.6076060959903915,1.6076060959903915,0.0,-6.430410850975765,1.6076027127439412,8.038013563719705,-1.353298580221892e-06,3.38324645055473e-07,1.691623225277365e-06,-6.430410850975765,1.6076027127439412,8.038013563719705,-1.353298580221892e-05,3.38324645055473e-06,1.6916232252773652e-05
right,0.318,1.6135011986879262,1.6135011986879262,0.0,-6.4539905700865114,1.6134976425216279,8.06748821260814,-1.4224665192846201e-06,3.5561662982115504e-07,1.778083149105775e-06,-6.4539905700865114,1.6134976425216279,8.06748821260814,-1.42246651928462e-05,3.55616629821155e-06,1.778083149105775e-05
right,0.32,1.6194353256307594,1.6194353256307594,0.0,-6.477726352979729,1.6194315882449322,8.09715794122466,-1.4949543308547261e-06,3.7373858271368153e-07,1.8686929135684076e-06,-6.477726352979729,1.6194315882449322,8.09715794122466,-1.4949543308547261e-05,3.7373858271368152e-06,1.8686929135684075e-05
right,0.322,1.6254088510076674,1.6254088510076674,0.0,-6.501619694889177,1.6254049237222943,8.127024618611472,-1.5709141494426516e-06,3.927285373606629e-07,1.9636426868033144e-06,-6.501619694889177,1.6254049237222943,8.127024618611472,-1.5709141494426515e-05,3.927285373606629e-06,1.9636426868033142e-05
right,0.324,1.6314221537111462,1.6314221537111462,0.0,-6.525672109795522,1.6314180274488805,8.157090137244403,-1.65050490639332e-06,4.1262622659833e-07,2.06313113299165e-06,-6.525672109795522,1.6314180274488805,8.157090137244403,-1.65050490639332e-05,4.1262622659833e-06,2.0631311329916497e-05
right,0.326,1.6374756174105947,1.6374756174105947,0.0,-6.549885130716054,1.6374712826790134,8.187356413395067,-1.7338926324936737e-06,4.334731581234184e-07,2.167365790617092e-06,-6.549885130716054,1.6374712826790134,8.187356413395067,-1.7338926324936735e-05,4.334731581234184e-06,2.167365790617092e-05
right,0.328,1.6435696306268524,1.6435696306268524,0.0,-6.5742603099996675,1.6435650774999169,8.217825387499584,-1.8212507742620705e-06,4.553126935655176e-07,2.276563467827588e-06,-6.5742603099996675,1.6435650774999169,8.217825387499584,-1.8212507742620705e-05,4.553126935655176e-06,2.276563467827588e-05
