phi,threshold,region,Y,w,R,wage_bill,capital_income,identity_gap
0.34400000000000003,0.5,1,1.8225825265368019,-1.4294931655702152,-0.39308936096658675,-1.4294931655702152,-0.39308936096658675,3.6451650530736037
0.34600000000000003,0.5,1,1.82671089742653,-1.4272338449408979,-0.39947705248563203,-1.4272338449408979,-0.39947705248563203,3.6534217948530596
0.34800000000000003,0.5,1,1.8308043822133695,-1.4248825833682994,-0.4059217988450699,-1.4248825833682994,-0.4059217988450699,3.661608764426739
0.35000000000000003,0.5,1,1.8348623853211012,-1.4224391886204866,-0.41242319670061467,-1.4224391886204866,-0.41242319670061467,3.6697247706422025
0.352,0.5,1,1.8388843121101566,-1.4199034920271552,-0.41898082008300136,-1.4199034920271552,-0.41898082008300136,3.677768624220313
0.354,0.5,1,1.84286956906338,-1.417275348824348,-0.4255942202390322,-1.417275348824348,-0.4255942202390322,3.68573913812676
0.356,0.5,1,1.8468175639737603,-1.4145546384895644,-0.43226292548419576,-1.4145546384895644,-0.43226292548419576,3.6936351279475206
0.358,0.5,1,1.850727706134052,-1.4117412650668397,-0.4389864410672122,-1.4117412650668397,-0.4389864410672122,3.701455412268104
0.36,0.5,1,1.8545994065281899,-1.408835157481355,-0.4457642490468349,-1.408835157481355,-0.4457642490468349,3.7091988130563798
0.362,0.5,1,1.8584320780244123,-1.4058362698431648,-0.45259580818124745,-1.4058362698431648,-0.45259580818124745,3.7168641560488247
0.364,0.5,1,1.8622251355699897,-1.4027445817396136,-0.45948055383037617,-1.4027445817396136,-0.45948055383037617,3.7244502711399794
0.366,0.5,1,1.8659779963874663,-1.3995600985160257,-0.4664178978714404,-1.3995600985160257,-0.4664178978714404,3.7319559927749326
0.368,0.5,1,1.8696900801723106,-1.3962828515442611,-0.4734072286280494,-1.3962828515442611,-0.4734072286280494,3.739380160344621
0.37,0.5,1,1.8733608092918694,-1.3929128984787242,-0.4804479108131452,-1.3929128984787242,-0.4804479108131452,3.746721618583739
0.372,0.5,1,1.8769896089855247,-1.3894503234994353,-0.4875392854860894,-1.3894503234994353,-0.4875392854860894,3.7539792179710494
0.374,0.5,1,1.880575907565933,-1.385895237541763,-0.49468067002417,-1.385895237541763,-0.49468067002417,3.761151815131866
0.376,0.5,1,1.8841191366212469,-1.38224777851244,-0.5018713581088068,-1.38224777851244,-0.5018713581088068,3.7682382732424937
0.378,0.5,1,1.8876187312181936,-1.3785081114914821,-0.5091106197267112,-1.3785081114914821,-0.5091106197267112,3.7752374624363867
0.38,0.5,1,1.8910741301059,-1.3746764289196445,-0.5163977011862556,-1.3746764289196445,-0.5163977011862556,3.7821482602118
0.382,0.5,1,1.8944847759203407,-1.3707529507710556,-0.523731825149285,-1.3707529507710556,-0.523731825149285,3.7889695518406814
0.384,0.5,1,1.8978501153892868,-1.3667379247106866,-0.5311121906786004,-1.3667379247106866,-0.5311121906786004,3.795700230778574
0.386,0.5,1,1.9011695995376354,-1.3626316262363123,-0.5385379733013231,-1.3626316262363123,-0.5385379733013231,3.802339199075271
0.388,0.5,1,1.9044426838929855,-1.3584343588046468,-0.5460083250883387,-1.3584343588046468,-0.5460083250883387,3.808885367785971
0.39,0.5,1,1.9076688286913392,-1.3541464539413341,-0.5535223747500052,-1.3541464539413341,-0.5535223747500052,3.8153376573826785
0.392,0.5,1,1.910847499082793,-1.3497682713345007,-0.5610792277482923,-1.3497682713345007,-0.5610792277482923,3.821694998165586
0.394,0.5,1,1.9139781653370898,-1.3453001989115807,-0.5686779664255088,-1.3453001989115807,-0.5686779664255088,3.827956330674179
0.396,0.5,1,1.9170603030488929,-1.3407426528991413,-0.5763176501497516,-1.3407426528991413,-0.5763176501497516,3.8341206060977857
0.398,0.5,1,1.9200933933426525,-1.3360960778654527,-0.5839973154772001,-1.3360960778654527,-0.5839973154772001,3.8401867866853054
0.4,0.5,1,1.923076923076923,-1.3313609467455618,-0.591715976331361,-1.3313609467455618,-0.591715976331361,3.846153846153846
0.402,0.5,1,1.9260103850479962,-1.3265377608486455,-0.5994726241993505,-1.3265377608486455,-0.5994726241993505,3.852020770095992
0.404,0.5,1,1.9288932781927042,-1.3216270498474236,-0.6072662283452804,-1.3216270498474236,-0.6072662283452804,3.857786556385408
0.406,0.5,1,1.9317251077902609,-1.316629371749456,-0.6150957360408047,-1.316629371749456,-0.6150957360408047,3.8634502155805217
