case,phi,output,wage,capital_return,wage_bill,capital_income,regime,threshold_phi
equal_endowments,0.428,1.9593704934478648,1.2561028033267099,0.703267690121155,1.2561028033267099,0.703267690121155,region_1_labor_scarce,0.5
equal_endowments,0.429,1.9604691010464987,1.2531187263504722,0.7073503746960267,1.2531187263504722,0.7073503746960267,region_1_labor_scarce,0.5
equal_endowments,0.43,1.9615535504119261,1.2501152383853176,0.7114383120266087,1.2501152383853176,0.7114383120266087,region_1_labor_scarce,0.5
equal_endowments,0.431,1.962623792495712,1.2470924546579032,0.7155313378378086,1.2470924546579032,0.7155313378378086,region_1_labor_scarce,0.5
equal_endowments,0.432,1.9636797788111096,1.2440504920179472,0.7196292867931626,1.2440504920179472,0.7196292867931626,region_1_labor_scarce,0.5
equal_endowments,0.433,1.964721461438412,1.2409894689286642,0.7237319925097478,1.2409894689286642,0.7237319925097478,region_1_labor_scarce,0.5
equal_endowments,0.434,1.9657487930302409,1.2379095054569107,0.7278392875733303,1.2379095054569107,0.7278392875733303,region_1_labor_scarce,0.5
equal_endowments,0.435,1.9667617268167963,1.234810723263038,0.7319510035537581,1.234810723263038,0.7319510035537581,region_1_labor_scarce,0.5
equal_endowments,0.436,1.9677602166110448,1.23169324559046,0.736066971020585,1.23169324559046,0.736066971020585,region_1_labor_scarce,0.5
equal_endowments,0.437,1.9687442168138631,1.2285571972549274,0.7401870195589356,1.2285571972549274,0.7401870195589356,region_1_labor_scarce,0.5
equal_endowments,0.438,1.9697136824191235,1.2254027046335263,0.7443109777855972,1.2254027046335263,0.7443109777855972,region_1_labor_scarce,0.5
equal_endowments,0.439,1.9706685690187256,1.2222298956533795,0.7484386733653459,1.2222298956533795,0.7484386733653459,region_1_labor_scarce,0.5
equal_endowments,0.44,1.9716088328075707,1.2190388997800754,0.7525699330274953,1.2190388997800754,0.7525699330274953,region_1_labor_scarce,0.5
equal_endowments,0.441,1.9725344305884862,1.2158298480058087,0.7567045825826778,1.2158298480058087,0.7567045825826778,region_1_labor_scarce,0.5
equal_endowments,0.442,1.9734453197770794,1.2126028728372433,0.7608424469398362,1.2126028728372433,0.7608424469398362,region_1_labor_scarce,0.5
equal_endowments,0.443,1.9743414584065488,1.2093581082830995,0.7649833501234494,1.2093581082830995,0.7649833501234494,region_1_labor_scarce,0.5
equal_endowments,0.444,1.9752228051324188,1.2060956898414597,0.7691271152909591,1.2060956898414597,0.7691271152909591,region_1_labor_scarce,0.5
equal_endowments,0.445,1.97608931923723,1.2028157544868052,0.773273564750425,1.2028157544868052,0.773273564750425,region_1_labor_scarce,0.5
equal_endowments,0.446,1.9769409606351513,1.1995184406567758,0.7774225199783756,1.1995184406567758,0.7774225199783756,region_1_labor_scarce,0.5
equal_endowments,0.447,1.9777776898765476,1.1962038882386647,0.7815738016378833,1.1962038882386647,0.7815738016378833,region_1_labor_scarce,0.5
equal_endowments,0.448,1.9785994681524626,1.192872238555638,0.7857272295968243,1.192872238555638,0.7857272295968243,region_1_labor_scarce,0.5
equal_endowments,0.449,1.979406257299061,1.189523634352699,0.7898826229463622,1.189523634352699,0.7898826229463622,region_1_labor_scarce,0.5
equal_endowments,0.45,1.9801980198019797,1.186158219782374,0.7940398000196056,1.186158219782374,0.7940398000196056,region_1_labor_scarce,0.5
equal_endowments,0.451,1.9809747188006388,1.1827761403901553,0.7981985784104833,1.1827761403901553,0.7981985784104833,region_1_labor_scarce,0.5
equal_endowments,0.452,1.9817363180924596,1.1793775430996696,0.8023587749927901,1.1793775430996696,0.8023587749927901,region_1_labor_scarce,0.5
equal_endowments,0.453,1.9824827821370374,1.1759625761975996,0.8065202059394379,1.1759625761975996,0.8065202059394379,region_1_labor_scarce,0.5
equal_endowments,0.454,1.9832140760602261,1.1725313893183504,0.8106826867418759,1.1725313893183504,0.8106826867418759,region_1_labor_scarce,0.5
equal_endowments,0.455,1.9839301656581694,1.169084133428465,0.8148460322297048,1.169084133428465,0.8148460322297048,region_1_labor_scarce,0.5
equal_endowments,0.456,1.9846310174012445,1.1656209608107906,0.8190100565904538,1.1656209608107906,0.8190100565904538,region_1_labor_scarce,0.5
equal_endowments,0.457,1.985316598437953,1.1621420250484058,0.823174573389547,1.1621420250484058,0.823174573389547,region_1_labor_scarce,0.5
equal_endowments,0.458,1.9859868765987196,1.1586474810082983,0.8273393955904217,1.1586474810082983,0.8273393955904217,region_1_labor_scarce,0.5
equal_endowments,0.459,1.9866418203996334,1.1551374848248082,0.8315043355748255,1.1551374848248082,0.8315043355748255,region_1_labor_scarce,0.5
equal_endowments,0.46,1.9872813990461045,1.1516121938828379,0.8356692051632664,1.1516121938828379,0.8356692051632664,region_1_labor_scarce,0.5
equal_endowments,0.461,1.9879055824364567,1.1480717668008271,0.8398338156356293,1.1480717668008271,0.8398338156356293,region_1_labor_scarce,0.5
equal_endowments,0.462,1.9885143411654285,1.1445163634134963,0.8439979777519324,1.1445163634134963,0.8439979777519324,region_1_labor_scarce,0.5
equal_endowments,0.463,1.9891076465276152,1.1409461447543687,0.8481615017732467,1.1409461447543687,0.8481615017732467,region_1_labor_scarce,0.5
equal_endowments,0.464,1.98968547052082,1.1373612730380698,0.8523241974827503,1.1373612730380698,0.8523241974827503,region_1_labor_scarce,0.5
equal_endowments,0.465,1.9902477858493384,1.1337619116424056,0.8564858742069326,1.1337619116424056,0.8564858742069326,region_1_labor_scarce,0.5
equal_endowments,0.466,1.9907945659271524,1.1301482250902288,0.8606463408369234,1.1301482250902288,0.8606463408369234,region_1_labor_scarce,0.5
equal_endowments,0.467,1.9913257848810582,1.12652037903109,0.8648054058499678,1.12652037903109,0.8648054058499678,region_1_labor_scarce,0.5
equal_endowments,0.468,1.9918414175536998,1.1228785402226846,0.8689628773310152,1.1228785402226846,0.8689628773310152,region_1_labor_scarce,0.5
equal_endowments,0.469,1.9923414395065369,1.1192228765120928,0.8731185629944439,1.1192228765120928,0.8731185629944439,region_1_labor_scarce,0.5
equal_endowments,0.47,1.9928258270227182,1.1155535568168227,0.8772722702058956,1.1155535568168227,0.8772722702058956,region_1_labor_scarce,0.5
equal_endowments,0.471,1.9932945571098826,1.111870751105654,0.8814238060042288,1.111870751105654,0.8814238060042288,region_1_labor_scarce,0.5
equal_endowments,0.472,1.9937476075028708,1.1081746303792912,0.8855729771235795,1.1081746303792912,0.8855729771235795,region_1_labor_scarce,0.5
equal_endowments,0.473,1.994184956666361,1.1044653666508297,0.8897195900155312,1.1044653666508297,0.8897195900155312,region_1_labor_scarce,0.5
equal_endowments,0.474,1.9946065837974116,1.1007431329260333,0.8938634508713782,1.1007431329260333,0.8938634508713782,region_1_labor_scarce,0.5
equal_endowments,0.475,1.9950124688279303,1.097008103183438,0.8980043656444923,1.097008103183438,0.8980043656444923,region_1_labor_scarce,0.5
equal_endowments,0.476,1.995402592427048,1.0932604523542742,0.9021421400727738,1.0932604523542742,0.9021421400727738,region_1_labor_scarce,0.5
equal_endowments,0.477,1.9957769360034168,1.0895003563022219,0.906276579701195,1.0895003563022219,0.906276579701195,region_1_labor_scarce,0.5
equal_endowments,0.478,1.9961354817074146,1.0857279918029958,0.9104074899044189,1.0857279918029958,0.9104074899044189,region_1_labor_scarce,0.5
equal_endowments,0.479,1.9964782124332676,1.0819435365237695,0.9145346759094982,1.0819435365237695,0.9145346759094982,region_1_labor_scarce,0.5
equal_endowments,0.48,1.996805111821086,1.0781471690024396,0.9186579428186465,1.0781471690024396,0.9186579428186465,region_1_labor_scarce,0.5
equal_endowments,0.481,1.9971161642588102,1.0743390686267378,0.9227770956320724,1.0743390686267378,0.9227770956320724,region_1_labor_scarce,0.5
equal_endowments,0.482,1.9974113548840704,1.070519415613192,0.9268919392708784,1.070519415613192,0.9268919392708784,region_1_labor_scarce,0.5
equal_endowments,0.483,1.9976906695859589,1.066688390985943,0.931002278600016,1.066688390985943,0.931002278600016,region_1_labor_scarce,0.5
equal_endowments,0.484,1.9979540950067134,1.0628461765554225,0.9351079184512913,1.0628461765554225,0.9351079184512913,region_1_labor_scarce,0.5
equal_endowments,0.485,1.9982016185433111,1.0589929548968922,0.9392086636464189,1.0589929548968922,0.9392086636464189,region_1_labor_scarce,0.5
equal_endowments,0.486,1.9984332283489745,1.0551289093288574,0.943304319020117,1.0551289093288574,0.943304319020117,region_1_labor_scarce,0.5
equal_endowments,0.487,1.998648913334586,1.0512542238913487,0.9473946894432371,1.0512542238913487,0.9473946894432371,region_1_labor_scarce,0.5
equal_endowments,0.488,1.9988486631700142,1.0473690833240858,0.9514795798459285,1.0473690833240858,0.9514795798459285,region_1_labor_scarce,0.5
equal_endowments,0.489,1.99903246828535,1.0434736730445242,0.9555587952408259,1.0434736730445242,0.9555587952408259,region_1_labor_scarce,0.5
equal_endowments,0.49,1.9992003198720512,1.0395681791257907,0.9596321407462605,1.0395681791257907,0.9596321407462605,region_1_labor_scarce,0.5
equal_endowments,0.491,1.9993522098839975,1.035652788274511,0.9636994216094865,1.035652788274511,0.9636994216094865,region_1_labor_scarce,0.5
equal_endowments,0.492,1.999488131038454,1.0317276878085362,0.9677604432299177,1.0317276878085362,0.9677604432299177,region_1_labor_scarce,0.5
equal_endowments,0.493,1.9996080768169437,1.0277930656345728,0.9718150111823708,1.0277930656345728,0.9718150111823708,region_1_labor_scarce,0.5
equal_endowments,0.494,1.999712041466029,1.02384911022572,0.9758629312403092,1.02384911022572,0.9758629312403092,region_1_labor_scarce,0.5
equal_endowments,0.495,1.9998000199980002,1.01989601059892,0.9799040093990801,1.01989601059892,0.9799040093990801,region_1_labor_scarce,0.5
equal_endowments,0.496,1.9998720081914756,1.015933956292329,0.9839380518991464,1.015933956292329,0.9839380518991464,region_1_labor_scarce,0.5
equal_endowments,0.497,1.9999280025919068,1.0119631373426072,0.9879648652492998,1.0119631373426072,0.9879648652492998,region_1_labor_scarce,0.5
equal_endowments,0.498,1.9999680005119918,1.0079837442621398,0.991984256249852,1.0079837442621398,0.991984256249852,region_1_labor_scarce,0.5
equal_endowments,0.499,1.9999920000320002,1.003995968016192,0.9959960320158082,1.003995968016192,0.9959960320158082,region_1_labor_scarce,0.5
equal_endowments,0.5,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.501,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.502,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.503,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.504,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.505,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.506,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.507,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.508,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.509,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.51,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.511,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.512,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.513,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.514,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.515,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.516,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.517,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.518,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.519,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.52,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.521,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.522,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.523,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.524,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.525,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.526,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.527,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.528,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.529,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.53,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.531,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.532,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.533,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.534,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.535,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.536,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.537,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.538,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.539,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.54,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.541,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.542,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.543,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.544,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.545,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.546,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.547,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.548,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.549,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.55,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.551,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.552,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.553,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.554,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.555,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.556,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.557,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.558,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.559,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.56,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.561,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.562,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.563,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.564,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.565,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.566,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.567,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.568,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.569,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.57,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.571,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.572,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.573,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.574,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.575,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.576,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.577,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.578,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.579,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.58,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.581,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.582,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.583,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.584,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.585,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.586,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.587,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.588,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.589,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.59,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.591,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.592,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.593,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.594,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.595,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.596,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.597,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.598,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.599,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.6,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.601,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.602,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.603,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.604,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.605,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.606,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.607,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.608,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.609,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.61,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.611,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.612,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.613,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.614,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.615,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.616,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.617,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.618,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.619,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.62,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.621,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.622,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.623,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.624,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.625,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.626,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.627,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.628,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.629,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.63,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.631,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.632,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.633,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.634,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.635,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.636,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.637,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.638,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.639,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.64,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.641,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.642,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.643,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.644,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.645,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.646,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.647,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.648,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.649,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.65,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.651,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.652,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.653,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.654,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.655,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.656,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.657,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.658,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.659,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.66,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.661,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.662,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.663,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.664,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.665,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.666,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.667,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.668,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.669,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.67,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.671,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.672,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.673,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.674,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.675,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.676,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.677,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.678,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.679,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.68,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.681,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.682,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.683,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
equal_endowments,0.684,2.0,1.0,1.0,1.0,1.0,region_2_labor_not_scarce,0.5
